id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43548356,【荣小姐的院子】大床1-胡同四合院@天安门.景山公园.南锣鼓巷.后海.北海.烟袋斜街.国子监.雍和宫,347614550,荣小姐的院子,,东城区,39.94514,116.40084,Private room,462,1,11,2021-06-26,0.61,10,8,2,
43548357,依山依舍民宿 响水湖 慕田峪 长城脚下轰趴团建亲自 泳池【春晖】,316673782,依山依舍,,怀柔区 / Huairou,40.45075,116.45187,Private room,1076,1,0,,,10,304,0,
43548379,【荣小姐的院子】欢享-胡同四合院@天安门.景山公园.南锣鼓巷.后海.北海.烟袋斜街.国子监.雍和宫,347614550,荣小姐的院子,,东城区,39.94476,116.40098,Private room,785,1,16,2021-04-17,0.90,10,364,4,
43548412,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【竹隐】,316673782,依山依舍,,怀柔区 / Huairou,40.45011,116.4511,Private room,1089,1,0,,,10,296,0,
43548437,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【踏雪】,316673782,依山依舍,,怀柔区 / Huairou,40.45169,116.45069,Private room,1078,1,0,,,10,295,0,
43548465,依山依舍民宿 响水湖 长城脚下 亲子【秋夕】,316673782,依山依舍,,怀柔区 / Huairou,40.45182,116.45226,Private room,1175,1,0,,,10,295,0,
43548487,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【蝉夏】,316673782,依山依舍,,怀柔区 / Huairou,40.44978,116.45099,Private room,1076,1,0,,,10,304,0,
43548517,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【南山】,316673782,依山依舍,,怀柔区 / Huairou,40.45177,116.45106,Private room,1076,1,0,,,10,293,0,
43548540,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【北风】,316673782,依山依舍,,怀柔区 / Huairou,40.45184,116.45152,Private room,1076,1,0,,,10,304,0,
43548560,依山依舍民宿 响水湖 慕田峪 长城脚下依山依舍【初霁】,316673782,依山依舍,,怀柔区 / Huairou,40.44973,116.45236,Private room,1076,1,0,,,10,294,0,
43548837,【荣小姐的院子】乐享-庭院家庭房@必打卡的南锣鼓巷后海烟袋斜街@故宫前门大栅栏,347614550,荣小姐的院子,,东城区,39.94461,116.39931,Private room,685,1,10,2021-10-01,0.56,10,365,4,
43549327,十渡《旧时知宿》民宿整租,191127166,雷,,房山区,39.63401,115.59035,Entire home/apt,1688,1,4,2020-08-21,0.23,2,364,0,
43550444,"水源•陋室 |泳池|烧烤|KTV 红螺寺| 
麻将机|雁栖湖| 怀柔",99486906,水源民宿•灿,,怀柔区 / Huairou,40.33524,116.50857,Entire home/apt,1846,1,1,2020-10-04,0.07,19,362,0,
43558254,响水湖长城•臻舍 jen cottage•儿童主题房,347704876,臻舍,,怀柔区 / Huairou,40.45263,116.45403,Entire home/apt,4600,1,1,2021-09-18,0.31,1,63,1,
43558313,【花筑】平谷金海湖丨萌宠乐园丨室外养生丨观影休闲丨自驾丨乡博博民宿凤鸣四季小院丨榻榻米炕铺四人间,335205319,晓慧,,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,1371,1,1,2020-07-01,0.06,12,311,0,
43558726,【花筑】乡博博民宿凤鸣四季小院丨星空大床房丨近临金海湖石林峡景区丨可定制儿童亲子房及情侣房,335205319,晓慧,,平谷区 / Pinggu,40.19556,117.28682,Private room,1371,1,2,2021-07-03,0.16,12,310,1,
43558861,【花筑】乡博博民宿凤鸣四季小院丨loft观赏萌宠房丨近临金海湖石林峡景区丨可定制儿童亲子房及情侣房,335205319,晓慧,,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,1371,1,2,2020-12-23,0.14,12,310,0,
43558895,水源•慕晓山舍/近慕田峪长城/ 红螺寺/雁栖湖/可烧烤,99486906,水源民宿•灿,,怀柔区 / Huairou,40.37658,116.55084,Entire home/apt,1263,1,2,2021-08-08,0.32,19,363,2,
43558945,【花筑】平谷金海湖丨萌宠乐园丨室外养生丨观影休闲丨自驾丨乡博博民宿凤鸣四季小院丨密友双床房,335205319,晓慧,,平谷区 / Pinggu,40.19556,117.28682,Entire home/apt,1171,1,2,2020-12-24,0.16,12,311,1,
43560103,熊猫青年旅舍（北京CBD店）07（无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.92019,116.49385,Private room,187,1,0,,,11,90,0,
43560119,熊猫青年旅社（北京CBD店） 08（无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.91991,116.49545,Private room,187,1,8,2021-09-29,0.46,11,62,5,
43560180,怀柔民俗村可烧烤 私汤 怀北滑雪场 地暖 民宿 青龙峡 雁栖湖 家庭聚会 公司团建 良栖山院,298239597,良栖山院,,怀柔区 / Huairou,40.44635,116.69909,Entire home/apt,4231,1,1,2020-10-24,0.07,1,353,0,
43564839,清舍包整院——怀柔不夜谷@虹鳟鱼一条沟@景区：雁栖湖，神堂峪，慕田峪，红螺寺@团建，亲子，发布会,255971999,舍,,怀柔区 / Huairou,40.42408,116.59595,Entire home/apt,13571,1,0,,,6,360,0,
43569581,古北水镇精品别墅4室,208335029,哇撒,,密云县 / Miyun,40.65532,117.24421,Entire home/apt,688,1,0,,,3,365,0,
43571255,漫庐：大草坪，室外游泳池，图书馆，水长城,265943931,小麦,,怀柔区 / Huairou,40.4026,116.35628,Entire home/apt,4794,1,0,,,1,179,0,
43571488,乐晴精品民宿   室内恒温  地暖  整体别墅  龙庆峡冰灯  万科滑雪场  世园会,143872440,乐晴民宿,,延庆县 / Yanqing,40.52959,116.01157,Entire home/apt,3388,1,20,2021-12-18,1.07,1,363,11,
43573791,【荣小姐的院子】家庭房-胡同四合院@天安门.景山公园.南锣鼓巷.后海.北海.烟袋斜街.国子监.雍和宫,347614550,荣小姐的院子,,东城区,39.94468,116.39932,Private room,585,1,7,2021-11-20,0.40,10,251,2,
43576598,慕田峪 红螺寺 觅宿又见梨花小院,347876750,建,,怀柔区 / Huairou,40.40674,116.55608,Entire home/apt,3923,1,0,,,1,337,0,
43581297,山丘民宿～房山十渡云居寺旁私人泳池KTV～烧烤聚会趴，采摘度假整栋乡村小屋,329525615,晓雪,,房山区,39.60346,115.79929,Entire home/apt,3066,1,7,2021-05-22,0.37,1,85,2,
43616816,京城山上 西北六环外 会所民宿 旅游胜地 采菊东篱,157854482,凌龙,,海淀区,40.07417,116.09481,Entire home/apt,5434,1,9,2021-10-05,0.51,1,358,7,
43621038,舍得之间 云佛山滑雪场 滑雪 密云水库 日光山谷 团建 烧烤 吃水库鱼 独享整个小院,169032720,海利,,密云县 / Miyun,40.47874,116.88619,Entire home/apt,3429,1,8,2021-09-19,0.48,1,364,5,
43628306,家庭房102号,347830866,红,,延庆县 / Yanqing,40.44739,116.09758,Private room,312,1,1,2021-10-01,0.35,2,337,1,
43629013,十渡山景别墅三室一阳台厅,209918111,严宝温,,房山区,39.63394,115.59507,Entire home/apt,458,1,0,,,3,281,0,
43630363,大山脚下的高端民宿,243838842,晓琳,,延庆县 / Yanqing,40.60154,116.27283,Entire home/apt,3166,1,1,2020-07-04,0.06,9,0,0,
43631032,大山脚下北欧风格民宿,243838842,晓琳,,延庆县 / Yanqing,40.60196,116.27265,Entire home/apt,2451,1,0,,,9,0,0,
43643736,恬静的乡村小院,271414737,韩,,门头沟区 / Mentougou,40.07041,115.71303,Private room,289,1,0,,,1,340,0,
43646552,雾灵山畔山墅紫苏院（包院）~15-25人（密）,258927763,小齐,,密云县 / Miyun,40.6481,117.43869,Entire home/apt,1800,1,1,2020-07-25,0.06,2,365,0,
43651882,熊猫青年旅舍（北京CBD店）12（无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.92217,116.49392,Private room,187,1,1,2021-09-02,0.26,11,180,1,
43651957,熊猫青年旅舍（北京CBD店）09 （无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.91993,116.49433,Private room,187,1,0,,,11,90,0,
43652081,熊猫青年旅舍（北京CBD店）11 （无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.92018,116.49389,Private room,187,1,2,2021-09-29,0.68,11,90,2,
43652083,熊猫青年旅舍（北京CBD店）10（无窗）,127847418,Ocean,,朝阳区 / Chaoyang,39.92154,116.49575,Private room,187,1,4,2021-03-16,0.23,11,90,1,
43656813,白河湾【暖舍】温馨清新两居室小院,126045196,娟子,,怀柔区 / Huairou,40.65729,116.70206,Entire home/apt,1581,1,0,,,2,365,0,
43657143,【一六零一】适合家庭出游～朋友聚会～携宠出游～滑雪～登长城～宜住12人,348414600,薯条Dad,,延庆县 / Yanqing,40.35359,115.9839,Entire home/apt,2888,1,0,,,1,365,0,
43657199,【椰舍】北京延庆燕窝民宿海坨山世园会 玉渡山龙庆峡古崖居野鸭湖苹果采摘园世界葡萄博览滑雪地暖,347753476,椰舍,,延庆县 / Yanqing,40.48098,115.86188,Entire home/apt,1444,1,13,2021-08-19,0.70,2,361,5,
43657248,怀柔 宝山 白河山舍民宿 百里画廊 | 汤河口 南天观澜 |白河湾 |喇叭沟门 |牛角湖,348504428,Looooo,,怀柔区 / Huairou,40.68736,116.57874,Entire home/apt,1888,1,10,2021-10-05,0.56,1,113,5,
43657890,忆居农家院餐厅,259734351,纪萍,,延庆县 / Yanqing,40.38032,115.8955,Private room,1360,1,0,,,1,0,0,
43660237,阳阳-北极星民宿 能打高尔夫 怀柔青龙峡 ktv影院 圆形泳池 团建 聚会 雁西湖 红螺寺 滑雪场,243090045,达子,,怀柔区 / Huairou,40.44846,116.70056,Entire home/apt,4368,1,1,2020-08-17,0.06,2,363,0,
43668618,八间坊（卢沟晓月）四合院精品/天安门/前门/大栅栏/琉璃厂,290241376,振林,,西城区,39.89287999619834,116.38931991693921,Private room,735,1,0,,,9,364,0,
43673182,怀柔归雁居「716民宿」中央空调 整院独栋别墅 烧烤 儿童泳池 可免费大棚采摘蔬菜 近红螺寺，雁栖湖,348790470,贺,,怀柔区 / Huairou,40.26107,116.60455,Entire home/apt,2454,1,35,2021-10-05,1.97,1,364,15,
43691142,东邻【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89888,116.39242,Private room,549,1,6,2021-12-10,0.78,15,179,6,
43696583,茗香【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89884,116.39491,Private room,549,2,4,2021-10-13,0.43,15,179,4,
43696709,舒适双大床房105号,347830866,红,,延庆县 / Yanqing,40.4467,116.09639,Private room,312,1,1,2021-10-01,0.35,2,337,1,
43697665,浅水【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89922,116.3937,Private room,462,1,5,2021-09-22,0.52,15,178,5,
43697859,竹窗【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89766,116.39373,Private room,368,30,4,2021-08-01,0.41,15,365,4,
43698807,夜话【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89742,116.39487,Private room,368,1,6,2021-12-03,0.39,15,359,5,
43701638,清雅轩民宿～房山十渡云居寺/私人泳池KTV/烧烤聚会/采摘度假/整栋乡村小院 冬日有地暖,344427506,认证手机用户1101,,房山区,39.60268,115.79298,Entire home/apt,2923,1,1,2021-09-20,0.31,1,364,1,
43703981,临溪【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89933,116.39452,Private room,289,1,19,2021-12-19,1.18,15,329,16,
43704520,登楼【京韵·十七筑】老北京四合院,318869864,京韵,,东城区,39.89751,116.39502,Private room,368,1,11,2021-12-18,0.67,15,302,6,
43705015,柳荫【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89742,116.39457,Private room,368,1,6,2021-10-28,1.59,15,363,6,
43705092,十渡景区中心房源/拒马河边/紧邻乐佛寺公交车总站,79207098,露,,房山区,39.63379,115.57571,Entire home/apt,165,1,1,2021-05-29,0.14,3,364,1,
43705653,慕田峪箭扣长城脚下民宿【慕雅居】,349125718,阿莲,,怀柔区 / Huairou,40.41168,116.476,Entire home/apt,1830,1,1,2021-04-04,0.11,1,341,1,
43717522,闲行【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89937,116.39367,Private room,368,1,3,2021-09-13,0.34,15,363,3,
43717794,怀柔水长城琴月庭院2号院中式风整套大宅,349251533,L1u 66,,怀柔区 / Huairou,40.3474,116.40919,Entire home/apt,2517,1,2,2020-07-25,0.11,3,267,0,
43717936,花坞【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89778,116.39496,Private room,485,1,7,2021-12-14,0.70,15,327,7,
43718119,藤枕【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.8975,116.3928,Private room,688,1,1,2021-07-16,0.19,15,365,1,
43719037,汲泉【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89743,116.39427,Private room,392,30,1,2021-04-16,0.12,15,333,1,
43719437,抚琴【京韵·十七筑】老北京四合院，步行五分钟看升国旗,318869864,京韵,,东城区,39.89951,116.39285,Private room,392,30,4,2021-07-14,0.26,15,332,3,
43720025,110四合院家庭套房[荣公子] 步行5分钟内到达地铁站,349284098,荣公子,,东城区,39.93676,116.39684,Private room,447,1,12,2021-10-05,0.68,12,327,2,
43721514,平谷近山萤火虫亲子小院整租,349295791,房东茹茹,,平谷区 / Pinggu,40.26501,117.10814,Entire home/apt,2488,1,9,2021-08-17,0.53,1,90,3,
43722085,凡尘居小院落,349300963,陌离,,怀柔区 / Huairou,40.70557,116.623,Entire home/apt,2880,1,0,,,1,0,0,
43722329,R16[荣府老宅]春风十里四合院大床房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,349284098,荣公子,,东城区,39.93531,116.40111,Private room,556,1,25,2021-11-13,1.37,12,359,15,
43722435,R17[荣府老宅] 古道边四合院家庭房@步行可达南锣鼓巷后海&景山公园&北海公园&恭王府&故宫,349284098,荣公子,,东城区,39.936314,116.399971,Private room,471,1,17,2021-11-27,0.93,12,362,5,
43729001,延庆玉渡山、龙庆峡、塞北山舍花园、泳池山景民宿,274724139,媛媛,,延庆县 / Yanqing,40.52241,115.94579,Entire home/apt,4030,1,0,,,3,180,0,
43731934,【花林间】全屋地暖/私密独栋山景房/家庭聚会/亲子郊游/浪漫约会/团建轰趴/K歌火锅麻将/近水长城,264888162,花林间民宿,,怀柔区 / Huairou,40.35057,116.40799,Entire home/apt,2293,1,12,2021-11-27,0.68,1,356,7,
43732257,怀柔水长城琴月庭院3号院中式风整套大宅,349251533,L1u 66,,怀柔区 / Huairou,40.34851,116.40901,Entire home/apt,1913,1,3,2021-04-17,0.20,3,267,2,
43732711,怀柔-黄花城水长城  水源·散逸 怀柔/红螺寺/KTV/麻将/烧烤/冬季地暖,99486906,水源民宿•灿,,怀柔区 / Huairou,40.33851,116.50873,Entire home/apt,1938,1,0,,,19,365,0,
43734502,怀柔水长城九渡河琴月庭院6号院中式风整套大宅,349251533,L1u 66,,怀柔区 / Huairou,40.35004,116.4093,Entire home/apt,1994,1,1,2021-08-15,0.23,3,267,1,
43744661,【怀柔.泳池别墅】近门外怀九河/大羊山/怀柔水长城/适合公司团建.生日派对.家庭度假的好去处,238622300,度假别墅小慢,,怀柔区 / Huairou,40.34878,116.42395,Entire home/apt,5450,1,1,2020-06-24,0.05,6,178,0,
43746567,包院龙泉小苑【北京怀柔独立小院】云蒙山白河湾附近，依山傍水,320151548,薇,,怀柔区 / Huairou,40.59381,116.65987,Entire home/apt,1580,1,0,,,2,365,0,
43751469,密云水库寂和花墅民宿，邻近云佛山滑雪场，南山滑雪场厂,132047578,王,,密云县 / Miyun,40.45679,116.90453,Entire home/apt,2624,1,2,2021-02-11,0.17,1,337,2,
43757644,十渡山水小院整租，独门独院，近玻璃栈道，山地滑车，院内有果树，菜地！烤炉！可烧烤！有柴锅灶，铜火锅！,349691992,十渡山水小院,,房山区,39.63644,115.60652,Entire home/apt,1659,1,12,2021-10-06,0.69,2,281,7,
43759880,清孔雀/美乐园小院$近马场柳沟民俗村永宁古城含私人大泳池烧烤麻将ktv,233579555,清孔雀,,延庆县 / Yanqing,40.45421,116.11083,Entire home/apt,6085,1,6,2021-06-22,0.34,14,363,3,
43760089,北京傍山居民宿饭庄,349720248,清净快乐,,密云县 / Miyun,40.62784,117.25685,Entire home/apt,358,1,0,,,2,342,0,
43760737,庶卜小院🌸👩‍🌾🍇独立一室一厅两床,107596501,庶卜,,昌平区,40.23061,116.45964,Private room,388,1,16,2021-06-13,0.88,1,141,6,
43762170,慕田峪、响水湖长城脚下玲珑慕晓精品民宿(麻将机)(地暖已开启),349740132,香,,怀柔区 / Huairou,40.41379,116.47452,Entire home/apt,1429,1,9,2021-10-06,0.51,2,363,4,
43769986,"十渡景区大五居，近漂流蹦极等各景点，游玩方便。自助烧烤，KTV,烤全羊，特色菜。代购门票。电车充电。",257920095,润莉,,房山区,39.63162,115.59827,Entire home/apt,1340,1,10,2021-10-01,0.56,6,365,7,
43770194,长城脚下/龙庆峡/民宿/咱家宅子,292850036,华,,延庆县 / Yanqing,40.48111,115.93586,Private room,2031,1,4,2021-08-14,0.23,2,363,1,
43771298,十渡聚祥达小院家庭四居室（景区中心，配有玻璃观景大露台）,218586938,十渡聚祥达民宿,,房山区,39.6333,115.60063,Private room,1280,1,0,,,11,0,0,
43771400,永宁古城-遇见小屋,349011938,遇见小屋,,延庆县 / Yanqing,40.53254,116.15942,Entire home/apt,3214,1,4,2021-10-05,0.45,1,83,4,
43775470,冬奥小镇/临近野鸭湖，世园会，古崖居，玉渡山，世葡园,349871746,蒋秋利,,延庆县 / Yanqing,40.4551,115.84739,Entire home/apt,1672,1,21,2021-10-05,1.27,1,365,13,
43775638,北京安居四合院民宿 团建烧烤BBQ 设备齐全,181912799,Min,,顺义区 / Shunyi,40.20859,116.48261,Entire home/apt,2600,1,8,2021-07-21,0.44,1,356,3,
43792716,水源-拾光小院/近长城/KTV/烧烤/麻将冬季地暖/可投影/团建,99486906,水源民宿•灿,,怀柔区 / Huairou,40.33624,116.50815,Entire home/apt,2193,1,1,2021-01-31,0.09,19,365,1,
43807217,白龙潭联排别墅，古北水镇，清凉谷，邑仕庄园,350236609,朱学荣民俗户,,密云县 / Miyun,40.50193,117.06235,Entire home/apt,1028,1,6,2021-09-20,0.34,1,88,4,
43808854,恋恋四合院精品酒店整院,350118032,文奇,,西城区,39.92561,116.36453,Private room,9800,1,0,,,8,361,0,
43837976,Village home小院子【玉渡山、野鸭湖、龙庆峡、古崖居、海坨山、世园会】,350627087,晓倩,,延庆县 / Yanqing,40.50167,115.89531,Entire home/apt,1247,1,6,2021-10-02,0.76,1,365,6,
43849461,山景单层三室一厅,209918111,严宝温,,房山区,39.63285,115.59144,Entire home/apt,588,1,0,,,3,280,0,
43849847,豪华套房--“潜鳞”临金融街 西单 阜成门位置优越,350118032,文奇,,西城区,39.92772,116.36292,Private room,1680,1,1,2021-05-03,0.13,8,364,1,
